Judge,Cluster,Week,Session Number,Position,Brew,Temp.x,TDS.x,PE.x,Dose,Setting,Grind,Empty Carafe,Full Carafe,Brew Mass,TDS__1,Percent Extraction,pH,Initial NaOH,Final NaOH,Titration pH,Volume,Brew Temperature,Pour Temp,90Sec Temp,Liking,Temp,Flavor.intensity,Acidity,Mouthfeel,Tea.floral,Fruit,Citrus,Green.veg,Paper.wood,Burnt,Cereal,Nutty,Dark.chocolate,Caramel,Bitter,Astringent,Roasted,Sour,Thick.viscous,Sweet,Rubber,Purchase.intent
63,2,3,15,7,90-1.5-24,Medium,High,High,176.1,4LG,3,1794.8,4626.6,2831.8,1.47,23.63853492,4.99,4,10.6,8.2,6.6,81.6,69.9,63.7,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
63,2,3,15,9,93-1.0-16,High,Low,Low,176.1,2SM,5,1778,4568.5,2790.5,1.02,16.16303237,5.05,0.4,5,8.2,4.6,86.4,71.8,63.6,3,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
63,2,3,15,6,93-1.0-20,High,Low,Medium,140.3,3LG,3,1769.1,4613,2843.9,1.02,20.67553813,5.04,5.1,9.6,8.19,4.5,86.7,73.3,65.8,6,5,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
63,2,2,9,7,93-1.0-24,High,Low,High,120,4LG,3,1774.7,4633.8,2859.1,1.01,24.06409167,5.06,11.8,16,8.21,4.2,82.6,71.1,65.1,4,5,3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
63,2,1,3,9,93-1.25-16,High,Medium,Low,215.3,5SM,5,1794,4560.6,2766.6,1.35,17.34746865,5.04,0.6,6.5,8.18,5.9,85.3,71.4,64.7,4,4,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
63,2,3,15,1,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1785.3,4576.1,2790.8,1.31,20.760636,4.98,14.9,20.8,8.2,5.9,84.7,68.6,62.5,4,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
63,2,2,9,5,93-1.25-24,High,Medium,High,150,14SM,3,1790.7,4590.3,2799.6,1.28,23.88992,5.07,16.1,21.2,8.21,5.1,84.2,72.7,66.4,2,5,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
63,2,2,9,3,93-1.5-16,High,High,Low,265,6LG,5,1801.2,4517.6,2716.4,1.6,16.40090566,5.01,0.5,7.8,8.19,7.3,85.7,71.1,65.5,6,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
63,2,1,3,1,93-1.5-20,High,High,Medium,207.6,4SM,4,1786.9,4540.6,2753.7,1.51,20.02932081,5.04,17.5,23.7,8.19,6.2,84.2,71.8,64.9,8,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4
63,2,1,3,5,93-1.5-24,High,High,High,176.1,4LG,3,1784.2,4582.5,2798.3,1.51,23.9945088,5.06,6.7,13.1,8.19,6.4,83.7,70.5,63.8,3,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
64,2,3,15,6,87-1.0-16,Low,Low,Low,176.1,1SM,5,1796.6,4607.5,2810.9,1.06,16.91967064,5.01,12.9,18,8.2,5.1,81.1,69.1,64.9,7,3,1,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
64,2,2,9,1,87-1.0-20,Low,Low,Medium,145,6LG,3,1763.1,4632.1,2869,1.04,20.57765517,5.06,8,12.4,8.2,4.4,81.6,71,64.2,8,3,3,4,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
64,2,3,15,9,87-1.0-24,Low,Low,High,119,4LG,3,1791.5,4711.1,2919.6,0.97,23.79842017,5.04,9.7,14,8.19,4.3,80.2,69.7,60.5,6,3,1,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
64,2,2,9,5,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1771.2,4565.9,2794.7,1.32,17.13424988,5.02,17.7,23.7,8.19,6,79.7,66.5,60.9,4,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
64,2,3,15,4,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1782.1,4642.6,2860.5,1.28,20.79182283,5.03,7,12.8,8.21,5.8,80.3,68.2,64.2,2,3,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
64,2,2,9,3,87-1.25-24,Low,Medium,High,150,13SM,4,1792.4,4690.1,2897.7,1.22,23.56796,5.03,2.6,7.8,8.2,5.2,77.9,67.2,62.6,7,3,2,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,3
64,2,1,3,1,87-1.5-16,Low,High,Low,252.7,5LG,5,1799.8,4586.7,2786.9,1.51,16.65302335,5.08,5.9,13.1,8.2,7.2,80.2,67.1,62.2,3,2,4,5,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,2
64,2,1,3,9,87-1.5-20,Low,High,Medium,207.6,5LG,3,1779.1,4529.4,2750.3,1.46,19.3421869,5.1,13.3,20,8.19,6.7,79.8,67.6,62.1,9,3,3,4,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,5
64,2,3,15,2,87-1.5-24,Low,High,High,176.1,4LG,3,1798.6,4589,2790.4,1.38,21.86684838,5,0.7,6.9,8.22,6.2,78,65.9,61.5,7,2,2,5,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2
64,2,1,3,4,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1807.8,4676.3,2868.5,1.02,16.61482112,5.08,20.1,24.7,8.2,4.6,83.3,72.1,66.1,8,3,3,3,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5
64,2,1,3,8,90-1.0-20,Medium,Low,Medium,145,6LG,3,1772,4659.2,2887.2,1.02,20.30995862,5.15,13.3,17.4,8.18,4.1,83.2,68.6,59.5,8,3,3,3,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5
64,2,3,15,1,90-1.0-24,Medium,Low,High,121.1,14SM,3,1775.5,4697.5,2922,0.96,23.16366639,5.06,10.7,14.9,8.19,4.2,81.8,69.9,65.2,8,3,2,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4
64,2,2,9,9,90-1.25-16,Medium,Medium,Low,215.3,5SM,5,1780.1,4595,2814.9,1.28,16.73512308,5.03,13,18.7,8.2,5.7,82.1,68.5,64.5,7,3,3,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
64,2,1,3,3,90-1.25-20,Medium,Medium,Medium,176.1,12LG,3,1765.1,4583.7,2818.6,1.32,21.12749574,5.09,3.2,8.5,8.22,5.3,81.9,71.3,64.9,7,4,1,3,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,4
64,2,2,9,7,90-1.25-24,Medium,Medium,High,149,4LG,3,1780,4529.5,2749.5,1.23,22.69721477,5.03,18.9,24.1,8.21,5.2,81.9,69.2,62.9,2,2,5,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
64,2,3,15,8,90-1.5-16,Medium,High,Low,252.7,5LG,5,1762.9,4564.4,2801.5,1.59,17.6271666,4.97,17.4,25,8.21,7.6,80.2,66.8,62.6,7,3,3,4,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3
64,2,2,9,6,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1788.2,4576.2,2788,1.49,20.01021195,5,4.9,11.6,8.2,6.7,82,68.9,64.4,7,3,3,5,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2
64,2,3,15,10,90-1.5-24,Medium,High,High,176.1,4LG,3,1794.8,4626.6,2831.8,1.47,23.63853492,4.99,4,10.6,8.2,6.6,81.6,69.9,63.7,3,3,3,5,2,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4
64,2,3,15,5,93-1.0-16,High,Low,Low,176.1,2SM,5,1778,4568.5,2790.5,1.02,16.16303237,5.05,0.4,5,8.2,4.6,86.4,71.8,63.6,1,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
64,2,3,15,7,93-1.0-20,High,Low,Medium,140.3,3LG,3,1769.1,4613,2843.9,1.02,20.67553813,5.04,5.1,9.6,8.19,4.5,86.7,73.3,65.8,7,4,2,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2
64,2,2,9,4,93-1.0-24,High,Low,High,120,4LG,3,1774.7,4633.8,2859.1,1.01,24.06409167,5.06,11.8,16,8.21,4.2,82.6,71.1,65.1,6,2,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
64,2,1,3,2,93-1.25-16,High,Medium,Low,215.3,5SM,5,1794,4560.6,2766.6,1.35,17.34746865,5.04,0.6,6.5,8.18,5.9,85.3,71.4,64.7,7,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2
64,2,3,15,3,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1785.3,4576.1,2790.8,1.31,20.760636,4.98,14.9,20.8,8.2,5.9,84.7,68.6,62.5,7,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2,2,9,2,93-1.25-24,High,Medium,High,150,14SM,3,1790.7,4590.3,2799.6,1.28,23.88992,5.07,16.1,21.2,8.21,5.1,84.2,72.7,66.4,9,3,3,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5
64,2,2,9,10,93-1.5-16,High,High,Low,265,6LG,5,1801.2,4517.6,2716.4,1.6,16.40090566,5.01,0.5,7.8,8.19,7.3,85.7,71.1,65.5,7,3,3,5,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,3
64,2,1,3,6,93-1.5-20,High,High,Medium,207.6,4SM,4,1786.9,4540.6,2753.7,1.51,20.02932081,5.04,17.5,23.7,8.19,6.2,84.2,71.8,64.9,8,4,4,4,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,4
64,2,1,3,7,93-1.5-24,High,High,High,176.1,4LG,3,1784.2,4582.5,2798.3,1.51,23.9945088,5.06,6.7,13.1,8.19,6.4,83.7,70.5,63.8,8,3,3,4,3,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4
65,1,3,15,10,87-1.0-16,Low,Low,Low,176.1,1SM,5,1796.6,4607.5,2810.9,1.06,16.91967064,5.01,12.9,18,8.2,5.1,81.1,69.1,64.9,3,5,1,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
65,1,2,9,7,87-1.0-20,Low,Low,Medium,145,6LG,3,1763.1,4632.1,2869,1.04,20.57765517,5.06,8,12.4,8.2,4.4,81.6,71,64.2,6,4,1,3,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
65,1,3,15,3,87-1.0-24,Low,Low,High,119,4LG,3,1791.5,4711.1,2919.6,0.97,23.79842017,5.04,9.7,14,8.19,4.3,80.2,69.7,60.5,5,3,1,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
65,1,2,9,3,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1771.2,4565.9,2794.7,1.32,17.13424988,5.02,17.7,23.7,8.19,6,79.7,66.5,60.9,3,3,3,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
65,1,3,15,8,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1782.1,4642.6,2860.5,1.28,20.79182283,5.03,7,12.8,8.21,5.8,80.3,68.2,64.2,4,4,3,4,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2
65,1,2,9,5,87-1.25-24,Low,Medium,High,150,13SM,4,1792.4,4690.1,2897.7,1.22,23.56796,5.03,2.6,7.8,8.2,5.2,77.9,67.2,62.6,5,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
65,1,1,1,2,87-1.5-16,Low,High,Low,252.7,5LG,5,1798.3,4588.8,2790.5,1.48,16.34325287,5.01,5.4,13.1,n/a,7.7,77.9,66,61,4,3,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
65,1,1,1,1,87-1.5-20,Low,High,Medium,207.6,5LG,3,1776.5,4553.5,2777,1.47,19.66372832,5.1,13.4,20.4,n/a,7,77.8,65.2,62.4,6,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
65,1,3,15,6,87-1.5-24,Low,High,High,176.1,4LG,3,1798.6,4589,2790.4,1.38,21.86684838,5,0.7,6.9,8.22,6.2,78,65.9,61.5,4,3,2,4,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2
65,1,1,1,9,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1805.4,4669.3,2863.9,0.99,16.10028961,5.07,20.8,25.4,n/a,4.6,80.2,68.7,62,3,3,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65,1,1,1,7,90-1.0-20,Medium,Low,Medium,145,6LG,3,1770.4,4643.2,2872.8,1.04,20.60491034,5.08,6.5,11,8.18,4.5,79.7,70.1,63.9,2,4,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
65,1,3,15,5,90-1.0-24,Medium,Low,High,121.1,14SM,3,1775.5,4697.5,2922,0.96,23.16366639,5.06,10.7,14.9,8.19,4.2,81.8,69.9,65.2,4,4,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,1,2,9,9,90-1.25-16,Medium,Medium,Low,215.3,5SM,5,1780.1,4595,2814.9,1.28,16.73512308,5.03,13,18.7,8.2,5.7,82.1,68.5,64.5,4,4,2,3,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2
65,1,1,1,8,90-1.25-20,Medium,Medium,Medium,176.1,12LG,3,1761.8,4588.2,2826.4,1.27,20.38346394,5.08,0.5,6.3,n/a,5.8,79.6,68.3,63.2,6,4,2,3,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
65,1,2,9,1,90-1.25-24,Medium,Medium,High,149,4LG,3,1780,4529.5,2749.5,1.23,22.69721477,5.03,18.9,24.1,8.21,5.2,81.9,69.2,62.9,8,4,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,5
65,1,3,15,2,90-1.5-16,Medium,High,Low,252.7,5LG,5,1762.9,4564.4,2801.5,1.59,17.6271666,4.97,17.4,25,8.21,7.6,80.2,66.8,62.6,3,3,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
65,1,2,9,2,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1788.2,4576.2,2788,1.49,20.01021195,5,4.9,11.6,8.2,6.7,82,68.9,64.4,3,4,2,5,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
65,1,3,15,4,90-1.5-24,Medium,High,High,176.1,4LG,3,1794.8,4626.6,2831.8,1.47,23.63853492,4.99,4,10.6,8.2,6.6,81.6,69.9,63.7,3,4,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2
65,1,3,15,9,93-1.0-16,High,Low,Low,176.1,2SM,5,1778,4568.5,2790.5,1.02,16.16303237,5.05,0.4,5,8.2,4.6,86.4,71.8,63.6,3,4,1,4,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
65,1,3,15,1,93-1.0-20,High,Low,Medium,140.3,3LG,3,1769.1,4613,2843.9,1.02,20.67553813,5.04,5.1,9.6,8.19,4.5,86.7,73.3,65.8,7,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3
65,1,2,9,4,93-1.0-24,High,Low,High,120,4LG,3,1774.7,4633.8,2859.1,1.01,24.06409167,5.06,11.8,16,8.21,4.2,82.6,71.1,65.1,3,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65,1,1,1,5,93-1.25-16,High,Medium,Low,215.3,5SM,5,1790.8,4583.7,2792.9,1.33,17.25293544,5.06,18.5,24.4,8.19,5.9,81.8,68.8,64.9,4,3,2,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
65,1,3,15,7,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1785.3,4576.1,2790.8,1.31,20.760636,4.98,14.9,20.8,8.2,5.9,84.7,68.6,62.5,2,4,3,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
65,1,2,9,6,93-1.25-24,High,Medium,High,150,14SM,3,1790.7,4590.3,2799.6,1.28,23.88992,5.07,16.1,21.2,8.21,5.1,84.2,72.7,66.4,5,4,2,3,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3
65,1,2,9,8,93-1.5-16,High,High,Low,265,6LG,5,1801.2,4517.6,2716.4,1.6,16.40090566,5.01,0.5,7.8,8.19,7.3,85.7,71.1,65.5,4,4,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2
65,1,1,1,6,93-1.5-20,High,High,Medium,207.6,4SM,4,1785.2,4547.5,2762.3,1.49,19.82575626,5.05,11,17.8,8.21,6.8,81.9,67.5,62.9,4,3,3,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2
65,1,1,1,4,93-1.5-24,High,High,High,176.1,4LG,3,1781.6,4551,2769.4,1.43,22.48859739,5.04,2.2,8.5,8.19,6.3,77.6,67.4,61,5,2,2,4,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3
66,2,3,15,7,87-1.0-16,Low,Low,Low,176.1,1SM,5,1796.6,4607.5,2810.9,1.06,16.91967064,5.01,12.9,18,8.2,5.1,81.1,69.1,64.9,7,3,3,3,3,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,4
66,2,2,9,2,87-1.0-20,Low,Low,Medium,145,6LG,3,1763.1,4632.1,2869,1.04,20.57765517,5.06,8,12.4,8.2,4.4,81.6,71,64.2,3,4,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
66,2,3,15,8,87-1.0-24,Low,Low,High,119,4LG,3,1791.5,4711.1,2919.6,0.97,23.79842017,5.04,9.7,14,8.19,4.3,80.2,69.7,60.5,6,3,2,3,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,4
66,2,2,9,8,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1771.2,4565.9,2794.7,1.32,17.13424988,5.02,17.7,23.7,8.19,6,79.7,66.5,60.9,6,4,3,3,3,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,4
66,2,3,15,10,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1782.1,4642.6,2860.5,1.28,20.79182283,5.03,7,12.8,8.21,5.8,80.3,68.2,64.2,6,3,3,4,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,4
66,2,2,9,10,87-1.25-24,Low,Medium,High,150,13SM,4,1792.4,4690.1,2897.7,1.22,23.56796,5.03,2.6,7.8,8.2,5.2,77.9,67.2,62.6,7,4,3,4,3,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,4
66,2,1,3,5,87-1.5-16,Low,High,Low,252.7,5LG,5,1799.8,4586.7,2786.9,1.51,16.65302335,5.08,5.9,13.1,8.2,7.2,80.2,67.1,62.2,7,4,3,4,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,4
66,2,1,3,2,87-1.5-20,Low,High,Medium,207.6,5LG,3,1779.1,4529.4,2750.3,1.46,19.3421869,5.1,13.3,20,8.19,6.7,79.8,67.6,62.1,6,4,3,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
66,2,3,15,3,87-1.5-24,Low,High,High,176.1,4LG,3,1798.6,4589,2790.4,1.38,21.86684838,5,0.7,6.9,8.22,6.2,78,65.9,61.5,7,4,3,3,2,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,4
66,2,1,3,1,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1807.8,4676.3,2868.5,1.02,16.61482112,5.08,20.1,24.7,8.2,4.6,83.3,72.1,66.1,7,4,2,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3
66,2,1,3,4,90-1.0-20,Medium,Low,Medium,145,6LG,3,1772,4659.2,2887.2,1.02,20.30995862,5.15,13.3,17.4,8.18,4.1,83.2,68.6,59.5,7,4,3,3,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4
66,2,3,15,9,90-1.0-24,Medium,Low,High,121.1,14SM,3,1775.5,4697.5,2922,0.96,23.16366639,5.06,10.7,14.9,8.19,4.2,81.8,69.9,65.2,7,4,3,3,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4
66,2,2,9,4,90-1.25-16,Medium,Medium,Low,215.3,5SM,5,1780.1,4595,2814.9,1.28,16.73512308,5.03,13,18.7,8.2,5.7,82.1,68.5,64.5,7,3,2,3,2,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,3
66,2,1,3,7,90-1.25-20,Medium,Medium,Medium,176.1,12LG,3,1765.1,4583.7,2818.6,1.32,21.12749574,5.09,3.2,8.5,8.22,5.3,81.9,71.3,64.9,7,4,2,3,2,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,3
66,2,2,9,6,90-1.25-24,Medium,Medium,High,149,4LG,3,1780,4529.5,2749.5,1.23,22.69721477,5.03,18.9,24.1,8.21,5.2,81.9,69.2,62.9,7,3,2,3,2,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3
66,2,3,15,5,90-1.5-16,Medium,High,Low,252.7,5LG,5,1762.9,4564.4,2801.5,1.59,17.6271666,4.97,17.4,25,8.21,7.6,80.2,66.8,62.6,5,3,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
66,2,2,9,7,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1788.2,4576.2,2788,1.49,20.01021195,5,4.9,11.6,8.2,6.7,82,68.9,64.4,7,3,3,3,3,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,4
66,2,3,15,2,90-1.5-24,Medium,High,High,176.1,4LG,3,1794.8,4626.6,2831.8,1.47,23.63853492,4.99,4,10.6,8.2,6.6,81.6,69.9,63.7,5,5,2,3,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
66,2,3,15,4,93-1.0-16,High,Low,Low,176.1,2SM,5,1778,4568.5,2790.5,1.02,16.16303237,5.05,0.4,5,8.2,4.6,86.4,71.8,63.6,6,5,1,3,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2
66,2,3,15,1,93-1.0-20,High,Low,Medium,140.3,3LG,3,1769.1,4613,2843.9,1.02,20.67553813,5.04,5.1,9.6,8.19,4.5,86.7,73.3,65.8,6,4,1,3,2,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2
66,2,2,9,9,93-1.0-24,High,Low,High,120,4LG,3,1774.7,4633.8,2859.1,1.01,24.06409167,5.06,11.8,16,8.21,4.2,82.6,71.1,65.1,5,3,2,3,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3
66,2,1,3,3,93-1.25-16,High,Medium,Low,215.3,5SM,5,1794,4560.6,2766.6,1.35,17.34746865,5.04,0.6,6.5,8.18,5.9,85.3,71.4,64.7,6,5,3,3,3,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,4
66,2,3,15,6,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1785.3,4576.1,2790.8,1.31,20.760636,4.98,14.9,20.8,8.2,5.9,84.7,68.6,62.5,6,5,1,2,3,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3
66,2,2,9,1,93-1.25-24,High,Medium,High,150,14SM,3,1790.7,4590.3,2799.6,1.28,23.88992,5.07,16.1,21.2,8.21,5.1,84.2,72.7,66.4,4,4,4,2,3,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,2
66,2,2,9,3,93-1.5-16,High,High,Low,265,6LG,5,1801.2,4517.6,2716.4,1.6,16.40090566,5.01,0.5,7.8,8.19,7.3,85.7,71.1,65.5,6,4,2,3,2,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,2
66,2,1,3,6,93-1.5-20,High,High,Medium,207.6,4SM,4,1786.9,4540.6,2753.7,1.51,20.02932081,5.04,17.5,23.7,8.19,6.2,84.2,71.8,64.9,8,4,3,3,3,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,5
66,2,1,3,9,93-1.5-24,High,High,High,176.1,4LG,3,1784.2,4582.5,2798.3,1.51,23.9945088,5.06,6.7,13.1,8.19,6.4,83.7,70.5,63.8,8,5,3,4,3,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,5
67,1,3,15,2,87-1.0-16,Low,Low,Low,176.1,1SM,5,1796.6,4607.5,2810.9,1.06,16.91967064,5.01,12.9,18,8.2,5.1,81.1,69.1,64.9,6,3,2,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
67,1,2,9,5,87-1.0-20,Low,Low,Medium,145,6LG,3,1763.1,4632.1,2869,1.04,20.57765517,5.06,8,12.4,8.2,4.4,81.6,71,64.2,6,3,3,2,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
67,1,3,15,3,87-1.0-24,Low,Low,High,119,4LG,3,1791.5,4711.1,2919.6,0.97,23.79842017,5.04,9.7,14,8.19,4.3,80.2,69.7,60.5,6,3,2,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
67,1,2,9,1,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1771.2,4565.9,2794.7,1.32,17.13424988,5.02,17.7,23.7,8.19,6,79.7,66.5,60.9,6,3,4,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4
67,1,3,15,5,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1782.1,4642.6,2860.5,1.28,20.79182283,5.03,7,12.8,8.21,5.8,80.3,68.2,64.2,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3
67,1,2,9,8,87-1.25-24,Low,Medium,High,150,13SM,4,1792.4,4690.1,2897.7,1.22,23.56796,5.03,2.6,7.8,8.2,5.2,77.9,67.2,62.6,7,3,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3
67,1,1,3,4,87-1.5-16,Low,High,Low,252.7,5LG,5,1799.8,4586.7,2786.9,1.51,16.65302335,5.08,5.9,13.1,8.2,7.2,80.2,67.1,62.2,7,3,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4
67,1,1,3,1,87-1.5-20,Low,High,Medium,207.6,5LG,3,1779.1,4529.4,2750.3,1.46,19.3421869,5.1,13.3,20,8.19,6.7,79.8,67.6,62.1,8,3,3,4,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4
67,1,3,15,8,87-1.5-24,Low,High,High,176.1,4LG,3,1798.6,4589,2790.4,1.38,21.86684838,5,0.7,6.9,8.22,6.2,78,65.9,61.5,6,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
